name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,2022-06-05,28.4,12,21.1,27.1,12,20.8,6.7,42.2,0,0,0,,0,0,31.7,15,241.6,1018.4,5.6,16.6,285.3,24.5,6,10,2022-06-05T06:45:26,2022-06-05T21:41:30,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-06,30,15.1,23.2,28.1,15.1,22.7,6,35.9,0,0,0,,0,0,36.7,19.1,249,1017.7,31.1,16.7,258.6,22.5,8,10,2022-06-06T06:45:09,2022-06-06T21:42:08,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-07,31.7,16.6,24.9,29.8,16.6,24.3,8.5,37.2,0,0,0,,0,0,31,19.4,251,1016.3,23,16.7,280,24.4,6,10,2022-06-07T06:44:54,2022-06-07T21:42:44,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-08,27.4,17.2,23.3,27,17.2,23.3,10.2,44,0,0,0,,0,0,48.6,26.4,301.6,1014.8,59.6,17,217,18.7,8,10,2022-06-08T06:44:41,2022-06-08T21:43:19,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-09,32.7,16.1,25.2,30.8,16.1,24.6,11,44.4,0,0,0,,0,0,25.2,15.7,12.8,1017.1,6.3,16.7,280.1,24.4,6,10,2022-06-09T06:44:29,2022-06-09T21:43:52,0.35,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-10,35.2,18.7,27.2,32.8,18.7,26.2,6.6,30,0,0,0,,0,0,34.6,14.7,31.4,1017.9,11.3,15.7,285.4,24.8,6,10,2022-06-10T06:44:20,2022-06-10T21:44:24,0.39,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-11,36.2,21.7,28.8,34.5,21.7,28,9.3,31.1,0,0,0,rain,0,0,34.6,13.8,91.1,1016.6,19.5,16.4,241.3,20.9,7,10,2022-06-11T06:44:13,2022-06-11T21:44:54,0.44,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-12,35.2,22,28.8,33.1,22,27.7,7.2,26.8,0,0,0,,0,0,31.7,12.6,61,1018.5,37,15.6,217,18.8,7,10,2022-06-12T06:44:08,2022-06-12T21:45:23,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-13,37.8,20.9,29.6,35.1,20.9,28.3,5.1,22.4,0,0,0,,0,0,26.6,16.8,180.2,1016.8,24.2,14.2,245.9,21.3,6,10,2022-06-13T06:44:05,2022-06-13T21:45:50,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-14,38.3,22.5,30.9,35.7,22.5,29.5,6.8,23.9,0,0,0,,0,0,40,21.4,244.2,1012.9,48.6,13.5,273.8,23.8,7,10,2022-06-14T06:44:03,2022-06-14T21:46:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-15,39,23.1,30.6,36.6,23.1,29.4,7.7,25.3,0.014,100,4.17,rain,0,0,42.8,17.3,90.4,1014.2,56.8,10.9,234.1,20.4,7,10,2022-06-15T06:44:04,2022-06-15T21:46:40,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-16,37.8,25.7,30.9,35.6,25.7,29.7,9.7,28.3,0.068,100,12.5,rain,0,0,77.8,23.1,103.2,1016.4,68.3,12,199.5,17.1,6,10,2022-06-16T06:44:06,2022-06-16T21:47:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-17,39.2,21.8,30.4,36.6,21.8,29.2,9.8,32,0.004,100,4.17,rain,0,0,77.8,22.4,73.4,1017.3,58.5,15,253.6,22.3,6,10,2022-06-17T06:44:11,2022-06-17T21:47:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-18,38.2,23.9,31.2,35.5,23.9,29.7,6.8,22.7,0,0,0,,0,0,85.3,26.1,165.6,1012.1,41.4,14.3,237.7,20.5,7,10,2022-06-18T06:44:17,2022-06-18T21:47:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-19,29,17.8,23.3,27.9,17.8,23.2,8.5,39.8,0,0,0,,0,0,41.4,25.3,227.2,1010,12.2,16.5,274.3,23.5,6,10,2022-06-19T06:44:25,2022-06-19T21:47:58,0.67,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-20,26.1,16.1,21.9,26.1,16.1,21.9,8.7,44,0,0,0,,0,0,45.4,25.8,221,1009.8,50.5,16.6,210.5,18.1,7,10,2022-06-20T06:44:35,2022-06-20T21:48:13,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-21,27.4,12,20.1,26.4,12,20,4.2,38.1,0,0,0,,0,0,41.4,21.3,224.9,1010.6,34.5,16.4,239.3,20.8,6,10,2022-06-21T06:44:47,2022-06-21T21:48:26,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
madrid,2022-06-22,23.8,14.5,19.4,23.8,14.5,19.4,6.7,44.9,0,0,0,,0,0,40,23.8,220.5,1011.5,37,15.9,248.8,21.6,7,10,2022-06-22T06:45:01,2022-06-22T21:48:37,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-23,23.8,15,19.1,23.8,15,19.1,9.6,56.4,0.494,100,20.83,rain,0,0,44.6,27,228.6,1013.4,56,16.5,233,20,8,10,2022-06-23T06:45:16,2022-06-23T21:48:47,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-24,26.2,11.6,19.6,26.2,11.6,19.6,7.8,50.3,0,0,0,,0,0,32,19.5,231.9,1014.7,21,17,300.3,26.3,7,10,2022-06-24T06:45:33,2022-06-24T21:48:54,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-25,26.6,14.2,21.1,26.6,14.2,21.1,7.4,42.8,0,0,0,,0,0,41.4,25.6,228.5,1011.3,46.7,16.7,298.3,25.7,10,10,2022-06-25T06:45:52,2022-06-25T21:49:00,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-26,26.5,15.5,21.6,26.5,15.5,21.6,1.9,29.8,0,0,0,,0,0,37.1,21.8,239,1009.6,35.6,16.6,288.1,24.6,6,10,2022-06-26T06:46:12,2022-06-26T21:49:03,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-06-27,27.7,16.1,21.9,26.6,16.1,21.8,5,34.8,0,0,0,,0,0,33.1,15.9,346.5,1013.3,36.9,17,248.6,21.5,7,10,2022-06-27T06:46:35,2022-06-27T21:49:05,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-28,31.2,14.6,23.2,29.1,14.6,22.7,5.9,36.6,0,0,0,,0,0,31.7,14,277.2,1016.8,1.3,16.9,287.8,24.9,6,10,2022-06-28T06:46:58,2022-06-28T21:49:05,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-06-29,31.6,15.5,25,29.5,15.5,24.2,2.9,25.3,0,0,0,,0,0,39.6,26.3,247.9,1011.8,9.1,16.5,275.6,24,6,10,2022-06-29T06:47:24,2022-06-29T21:49:03,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
madrid,2022-06-30,29.4,15.2,23.2,27.7,15.2,22.9,5.4,33.3,0.47,100,4.17,rain,0,0,34.6,21.5,274.8,1010.7,46.3,16.7,299,25.9,7,10,2022-06-30T06:47:51,2022-06-30T21:48:58,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-01,32.3,14.8,23.9,30.5,14.8,23.2,7.1,36.8,0,0,0,,0,0,35.6,19.1,37.3,1014.7,2.5,16.5,289.4,25,6,10,2022-07-01T06:48:19,2022-07-01T21:48:52,0.03,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-02,35.2,20.6,27.7,33.2,20.6,27,13.1,45.3,0,0,0,,12.2,7.3,27,20.6,117.7,1014.9,22,15.7,266.9,23.1,7,30,2022-07-02T06:48:49,2022-07-02T21:48:44,0.05,Partially cloudy,Partly cloudy throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-03,33.7,22.1,28.3,32.1,22.1,27.7,12.9,40.7,0,0,0,,0.7,4.8,43.6,24.7,194.3,1014.8,16.5,15.8,253.4,22.1,7,10,2022-07-03T06:49:21,2022-07-03T21:48:34,0.08,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-04,34,20.2,27.4,31.7,20.2,26.4,8.2,32.2,0,0,0,,0,0,27.7,16.2,235.2,1015,2.1,16.1,289.4,24.9,6,10,2022-07-04T06:49:54,2022-07-04T21:48:21,0.12,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-05,36,18.8,28,33.2,18.8,26.8,4.3,24.5,0,0,0,,0,0,41.8,21.5,219.3,1014.6,7.9,16,290.8,25.4,7,10,2022-07-05T06:50:28,2022-07-05T21:48:07,0.17,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-06,30.4,21.9,25.6,29.1,21.9,25.3,12.2,45.8,0.07,100,4.17,rain,0,0,59,25.7,73.1,1017.2,14.7,15.6,256.7,22.1,8,10,2022-07-06T06:51:03,2022-07-06T21:47:51,0.22,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-07,32.2,17.5,24.7,30,17.5,23.9,7.6,38.5,0,0,0,,0,0,40.7,22.6,39.7,1022.4,3,16.6,288.3,24.9,6,10,2022-07-07T06:51:40,2022-07-07T21:47:32,0.27,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
madrid,2022-07-08,34.5,19.2,26.4,32.3,19.2,25.6,7.3,32.1,0,0,0,,0,0,38.5,16.4,37.3,1021.9,0,16.7,283.1,24.6,6,10,2022-07-08T06:52:18,2022-07-08T21:47:12,0.33,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-09,36.7,20.7,29,34.4,20.7,28.1,8,28.6,0,0,0,,21.6,13.3,30.6,9.7,9.8,1019.1,1.5,16.6,276.8,23.9,6,10,2022-07-09T06:52:58,2022-07-09T21:46:50,0.38,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-10,37.6,22.5,30.4,35.1,22.5,29.1,6.9,24.9,0,0,0,,0.4,8.2,29.5,12.1,354.4,1014.8,1.3,16.4,278.3,24.1,6,10,2022-07-10T06:53:38,2022-07-10T21:46:26,0.42,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-11,37.3,23.2,30.3,35.1,23.2,29.1,7.4,25.4,0,0,0,,0,0,24.8,10.7,55,1012.3,29.8,16.3,247.6,21.3,7,10,2022-07-11T06:54:20,2022-07-11T21:45:59,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-12,38,24,31.3,35.6,24,29.9,7.3,23.4,0.025,100,4.17,rain,0,0,34.6,11.9,89.6,1016.5,18.6,16.7,277.6,24,8,10,2022-07-12T06:55:02,2022-07-12T21:45:31,0.49,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-13,39.2,24.2,31.8,36.9,24.2,30.4,7.9,24.1,0,0,0,,0,0,22,10.7,291.2,1017.9,25.9,15.6,249.8,21.5,7,10,2022-07-13T06:55:46,2022-07-13T21:45:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-14,40.4,25.8,33.5,37.5,25.8,31.6,5.5,18.9,0,0,0,,0,0,31.7,12.8,48.9,1016.8,1.7,14.7,255.5,22,6,10,2022-07-14T06:56:31,2022-07-14T21:44:29,0.51,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-15,38.7,23.9,32.3,36,23.9,30.5,3.4,17,0,0,0,,0,0,27,14.4,97.5,1014.5,3.6,15.6,262.4,22.8,6,10,2022-07-15T06:57:17,2022-07-15T21:43:55,0.53,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-16,39.1,24.9,32.2,36.5,24.9,30.6,6.3,21.1,0,0,0,,24,15,25.6,13.8,112.7,1014.6,4.5,15.5,266.1,22.9,6,10,2022-07-16T06:58:03,2022-07-16T21:43:19,0.55,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-17,39.1,24.9,32.2,36.5,24.9,30.6,6.7,21.5,0,0,0,,0,9,28.8,16,131.1,1015.8,1.1,16.3,265,22.8,6,10,2022-07-17T06:58:51,2022-07-17T21:42:41,0.6,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-18,38.9,24.7,31.9,36.4,24.7,30.4,7.5,23.1,0,0,0,,0,0,40.7,21.4,151.9,1014.7,8.2,16.6,266.1,23,6,10,2022-07-18T06:59:39,2022-07-18T21:42:01,0.65,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-19,33.5,23.3,29.1,31,23.3,27.8,5.8,25.1,0,0,0,,0,0,39.2,26.4,223.8,1014.8,6.4,16.4,269.5,23.1,6,10,2022-07-19T07:00:28,2022-07-19T21:41:20,0.7,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
madrid,2022-07-20,36.2,20.2,28.4,33.5,20.2,27.2,4.4,23.6,0,0,0,,0,0,24.5,10.5,35.2,1016.1,2.5,16.1,272.1,23.4,6,10,2022-07-20T07:01:18,2022-07-20T21:40:36,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-21,37.4,23.2,30.1,35.1,23.2,29,8.6,28.3,0,0,0,,0,0,24.8,11.4,104.6,1015.8,2.6,16.7,264.6,22.8,6,10,2022-07-21T07:02:09,2022-07-21T21:39:51,0.8,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-22,36.9,23.5,30.4,34.4,23.5,29.1,8.5,28,0,0,0,,0,0,39.2,22.8,223,1014.4,15.3,16.3,250.8,21.5,7,10,2022-07-22T07:03:00,2022-07-22T21:39:04,0.85,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-23,37.8,20.1,29.6,34.7,20.1,28.1,0.4,17.8,0,0,0,,0,0,38.9,23.2,232.4,1015.3,0.4,16.3,272.3,23.4,6,10,2022-07-23T07:03:52,2022-07-23T21:38:15,0.89,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-24,38.8,18.2,29.9,35.8,18.2,28.5,2.3,18.1,0,0,0,,0,0,54,34.4,238,1015.4,5.7,15.8,258.5,22.3,6,10,2022-07-24T07:04:44,2022-07-24T21:37:25,0.93,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-25,37,21.7,30.1,34.1,21.7,28.6,2.1,18.2,0,0,0,,0,0,45.4,24.4,257.9,1015,19.2,15.6,261.4,22.5,6,10,2022-07-25T07:05:37,2022-07-25T21:36:33,0.96,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-26,35.4,21.4,28.6,33.3,21.4,27.7,9,31.4,0,0,0,,0,0,29.2,15.2,316.1,1013.8,7.6,16.3,262.9,22.8,6,10,2022-07-26T07:06:31,2022-07-26T21:35:39,0.98,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-27,34.3,21.3,28.5,32.3,21.3,27.7,10.9,35.7,0,0,0,,0,0,37.1,20.9,297.7,1012.6,11.7,15.6,260.4,22.3,6,10,2022-07-27T07:07:25,2022-07-27T21:34:43,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-28,35.2,22,28.9,32.8,22,27.8,7,26.5,0,0,0,,0,0,37.1,22.8,246.8,1010.3,7.1,16.3,259.4,22.4,6,10,2022-07-28T07:08:19,2022-07-28T21:33:46,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-29,36.1,22.1,29.2,33.4,22.1,28.1,7.7,28.6,0,0,0,,0,0,33.5,20.2,238.6,1011.9,2.2,16.1,260.1,22.6,6,10,2022-07-29T07:09:14,2022-07-29T21:32:47,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-30,36.4,22.5,27.7,35.1,22.5,27.5,13.9,44.5,0.043,100,4.17,rain,0,0,44.3,19.2,25.5,1015.4,15.9,15.8,230.7,19.9,6,10,2022-07-30T07:10:10,2022-07-30T21:31:47,0.01,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-07-31,36.1,22.2,28.9,35,22.2,28.6,14.5,44.5,4.93,100,4.17,rain,0,0,25.9,9.5,12.7,1015.5,18.8,16.2,253.3,22,6,10,2022-07-31T07:11:05,2022-07-31T21:30:45,0.04,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-08-01,38.1,23.5,30.9,36,23.5,29.9,11.2,32.4,0,0,0,,0,0,28.8,10.3,19.2,1014.5,18.7,16.5,232.3,20.1,6,10,2022-08-01T07:12:02,2022-08-01T21:29:41,0.07,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,D9945,08215099999"
madrid,2022-08-02,38.1,23.2,30.7,36.7,23.2,30.2,13,35.7,0.086,100,12.5,rain,0,0,40.7,23.8,89.4,1013.7,36.6,15.5,208,18,7,10,2022-08-02T07:12:58,2022-08-02T21:28:36,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,D9945,08215099999"
madrid,2022-08-03,37,23,30,34.6,23,29.1,11,35.4,0.065,100,4.17,rain,0,0,35.3,16.9,110,1011.4,31.1,16.3,280.6,24.4,7,10,2022-08-03T07:13:54,2022-08-03T21:27:30,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08213099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-04,36.3,22.8,30,34,22.8,28.8,9,29.5,0,0,0,,0,0,77.8,19.6,139.5,1011.5,10,16.6,286.8,24.6,7,10,2022-08-04T07:14:51,2022-08-04T21:26:22,0.2,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-05,35.9,23.2,30,33.5,23.2,28.9,9.4,29.7,0.042,100,4.17,rain,0,0,28.4,18.8,136.7,1012.8,19.4,16.5,285.5,24.6,7,10,2022-08-05T07:15:48,2022-08-05T21:25:12,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-06,35.6,23.1,29.5,33.5,23.1,28.5,9.2,29.8,0,0,0,,0,0,27.4,16.1,125,1014.2,6.3,16.4,284.1,24.5,7,10,2022-08-06T07:16:46,2022-08-06T21:24:02,0.31,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-07,35.1,23.8,29.5,32.8,23.8,28.4,8.8,29.7,0,0,0,,0,0,30.2,15.2,126.3,1012.9,10.6,16.5,285.5,24.5,7,10,2022-08-07T07:17:43,2022-08-07T21:22:50,0.36,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-08,35.5,20.8,28.7,33.2,20.8,27.7,7.9,29.3,0,0,0,,0,0,32,15.5,175,1013.1,5.2,16.5,286,24.7,7,10,2022-08-08T07:18:41,2022-08-08T21:21:36,0.41,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-09,36.8,23.1,29.9,34.8,23.1,28.9,9.4,29.7,0,0,0,,0,0,42.5,19.6,120,1014.3,10.8,16.1,275.9,23.7,7,10,2022-08-09T07:19:39,2022-08-09T21:20:22,0.45,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-10,36.3,24.8,30.8,34.4,24.8,29.6,10.2,29.5,0,0,0,,0,0,79.6,21.3,109.2,1014.6,44.2,14.7,255.6,22,7,10,2022-08-10T07:20:36,2022-08-10T21:19:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-11,35,24.3,29.9,33.8,24.3,29.2,11.9,33.6,0.022,100,4.17,rain,0,0,31.7,22,161.2,1012.7,17.2,16.2,305.6,26.5,10,10,2022-08-11T07:21:34,2022-08-11T21:17:49,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-12,35.7,22.5,29.8,33.9,22.5,28.9,10.6,31.7,0,0,0,,0,0,29.9,18.7,212.4,1013,6.5,12.6,267.5,23.2,7,10,2022-08-12T07:22:32,2022-08-12T21:16:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-13,29,22.2,26.1,28.1,22.2,26,11.4,40.1,0,0,0,rain,0,0,60.1,28.6,166.6,1013.7,43.3,12.4,106.9,9.3,5,10,2022-08-13T07:23:30,2022-08-13T21:15:11,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-08-14,31.7,16.3,24.5,29.5,16.3,23.7,6.7,39.8,0,0,0,,0,0,40.7,26.9,234.2,1010.4,12.6,16.6,293.6,25.3,8,10,2022-08-14T07:24:29,2022-08-14T21:13:50,0.54,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,F7959,08219099999,08223099999,08215099999"
